"B","CA_Los Angeles_B33_B_343_Aves_all_observations",21703,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B34_B_344_Aves_all_observations",14600,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B35_B_345_Aves_all_observations",1493,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B36_B_346_Aves_all_observations",848,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B37_B_347_Aves_all_observations",259,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B38_B_348_Aves_all_observations",54,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B39_B_349_Aves_all_observations",31063,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B4_B_350_Aves_all_observations",23,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B40_B_351_Aves_all_observations",8030,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B41_B_352_Aves_all_observations",192,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B42_B_353_Aves_all_observations",496,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B43_B_354_Aves_all_observations",15,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B44_B_355_Aves_all_observations",1887,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B45_B_356_Aves_all_observations",456,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B46_B_357_Aves_all_observations",2135,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B47_B_358_Aves_all_observations",221,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B48_B_359_Aves_all_observations",31,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B49_B_360_Aves_all_observations",138,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B5_B_361_Aves_all_observations",42,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B50_B_362_Aves_all_observations",13,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B51_B_363_Aves_all_observations",970,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B52_B_364_Aves_all_observations",60,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B53_B_365_Aves_all_observations",272,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B54_B_366_Aves_all_observations",1343,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B55_B_367_Aves_all_observations",86,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B57_B_368_Aves_all_observations",7,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B58_B_369_Aves_all_observations",787,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B59_B_370_Aves_all_observations",182,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B6_B_371_Aves_all_observations",104,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B60_B_372_Aves_all_observations",6,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B61_B_373_Aves_all_observations",47,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B62_B_374_Aves_all_observations",163,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B63_B_375_Aves_all_observations",51,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B64_B_376_Aves_all_observations",255,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B65_B_377_Aves_all_observations",520,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B66_B_378_Aves_all_observations",39,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B67_B_379_Aves_all_observations",49,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B68_B_380_Aves_all_observations",99,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B69_B_381_Aves_all_observations",1758,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B7_B_382_Aves_all_observations",380,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B70_B_383_Aves_all_observations",246,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B71_B_384_Aves_all_observations",111,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B72_B_385_Aves_all_observations",502,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B73_B_386_Aves_all_observations",42,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B74_B_387_Aves_all_observations",797,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B75_B_388_Aves_all_observations",1299,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B76_B_389_Aves_all_observations",6369,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B77_B_390_Aves_all_observations",177,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B78_B_391_Aves_all_observations",42,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B79_B_392_Aves_all_observations",45,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B8_B_393_Aves_all_observations",22,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B80_B_394_Aves_all_observations",14,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B81_B_395_Aves_all_observations",22,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B82_B_396_Aves_all_observations",75,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B83_B_397_Aves_all_observations",11,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B84_B_398_Aves_all_observations",731,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B85_B_399_Aves_all_observations",69,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B86_B_400_Aves_all_observations",11,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B87_B_401_Aves_all_observations",4,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B88_B_402_Aves_all_observations",649,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B89_B_403_Aves_all_observations",36,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B9_B_404_Aves_all_observations",1008,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B90_B_405_Aves_all_observations",26,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B91_B_406_Aves_all_observations",65,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B92_B_407_Aves_all_observations",330,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B93_B_408_Aves_all_observations",581,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B94_B_409_Aves_all_observations",151,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B95_B_410_Aves_all_observations",61,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B96_B_411_Aves_all_observations",246,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B97_B_412_Aves_all_observations",65,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B98_B_413_Aves_all_observations",51,"Los Angeles","Los Angeles, CA"
"B","CA_Los Angeles_B99_B_414_Aves_all_observations",116,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C1_C_415_Aves_all_observations",68,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C10_C_416_Aves_all_observations",2605,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C100_C_417_Aves_all_observations",5545,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C101_C_418_Aves_all_observations",1372,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C102_C_419_Aves_all_observations",3,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C103_C_420_Aves_all_observations",18,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C104_C_421_Aves_all_observations",90,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C105_C_422_Aves_all_observations",217,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C106_C_423_Aves_all_observations",50,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C107_C_424_Aves_all_observations",532,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C108_C_425_Aves_all_observations",1034,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C109_C_426_Aves_all_observations",62,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C11_C_427_Aves_all_observations",3,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C11_C_428_Aves_all_observations",26,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C110_C_429_Aves_all_observations",1202,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C111_C_430_Aves_all_observations",633,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C112_C_431_Aves_all_observations",663,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C113_C_432_Aves_all_observations",143,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C114_C_433_Aves_all_observations",206,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C115_C_434_Aves_all_observations",32,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C116_C_435_Aves_all_observations",309,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C117_C_436_Aves_all_observations",611,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C118_C_437_Aves_all_observations",122,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C119_C_438_Aves_all_observations",55,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C12_C_439_Aves_all_observations",184,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C120_C_440_Aves_all_observations",164,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C121_C_441_Aves_all_observations",49,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C122_C_442_Aves_all_observations",731,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C123_C_443_Aves_all_observations",128,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C124_C_444_Aves_all_observations",297,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C125_C_445_Aves_all_observations",171,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C126_C_446_Aves_all_observations",100,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C127_C_447_Aves_all_observations",1183,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C128_C_448_Aves_all_observations",148,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C129_C_449_Aves_all_observations",91,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C13_C_450_Aves_all_observations",140,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C130_C_451_Aves_all_observations",161,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C130_C_452_Aves_all_observations",1,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C131_C_453_Aves_all_observations",14,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C132_C_454_Aves_all_observations",12961,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C133_C_455_Aves_all_observations",84,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C134_C_456_Aves_all_observations",888,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C135_C_457_Aves_all_observations",3,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C136_C_458_Aves_all_observations",41,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C137_C_459_Aves_all_observations",845,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C138_C_460_Aves_all_observations",256,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C139_C_461_Aves_all_observations",46,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C14_C_462_Aves_all_observations",44195,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C140_C_463_Aves_all_observations",306,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C141_C_464_Aves_all_observations",5777,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C142_C_465_Aves_all_observations",274,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C143_C_466_Aves_all_observations",10,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C144_C_467_Aves_all_observations",35,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C145_C_468_Aves_all_observations",11,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C145_C_469_Aves_all_observations",139,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C145_C_470_Aves_all_observations",13,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C146_C_471_Aves_all_observations",5,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C147_C_472_Aves_all_observations",5,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C148_C_473_Aves_all_observations",21,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C149_C_474_Aves_all_observations",2,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C149_C_475_Aves_all_observations",4,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C149_C_476_Aves_all_observations",14,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C15_C_477_Aves_all_observations",1358,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C150_C_478_Aves_all_observations",5,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C151_C_479_Aves_all_observations",21,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C152_C_480_Aves_all_observations",558,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C153_C_481_Aves_all_observations",1511,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C154_C_482_Aves_all_observations",117,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C155_C_483_Aves_all_observations",262,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C156_C_484_Aves_all_observations",3796,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C157_C_485_Aves_all_observations",540,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C158_C_486_Aves_all_observations",25,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C159_C_487_Aves_all_observations",2189,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C16_C_488_Aves_all_observations",484,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C160_C_489_Aves_all_observations",30956,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C161_C_490_Aves_all_observations",3529,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C162_C_491_Aves_all_observations",68,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C163_C_492_Aves_all_observations",328,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C164_C_493_Aves_all_observations",988,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C165_C_494_Aves_all_observations",1626,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C166_C_495_Aves_all_observations",161,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C167_C_496_Aves_all_observations",385,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C17_C_497_Aves_all_observations",17,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C17_C_498_Aves_all_observations",302,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C18_C_499_Aves_all_observations",214,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C19_C_500_Aves_all_observations",259,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C2_C_501_Aves_all_observations",391,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C20_C_502_Aves_all_observations",3314,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C21_C_503_Aves_all_observations",228,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C22_C_504_Aves_all_observations",699,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C23_C_505_Aves_all_observations",1356,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C24_C_506_Aves_all_observations",9021,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C25_C_507_Aves_all_observations",44145,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C26_C_508_Aves_all_observations",1674,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C27_C_509_Aves_all_observations",15639,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C28_C_510_Aves_all_observations",1287,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C29_C_511_Aves_all_observations",1410,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C3_C_512_Aves_all_observations",60,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C30_C_513_Aves_all_observations",6640,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C31_C_514_Aves_all_observations",2119,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C32_C_515_Aves_all_observations",2227,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C33_C_516_Aves_all_observations",652,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C34_C_517_Aves_all_observations",4503,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C35_C_518_Aves_all_observations",359,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C36_C_519_Aves_all_observations",4,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C37_C_520_Aves_all_observations",531,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C38_C_521_Aves_all_observations",12,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C39_C_522_Aves_all_observations",4240,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C4_C_523_Aves_all_observations",9,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C40_C_524_Aves_all_observations",1726,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C41_C_525_Aves_all_observations",4395,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C42_C_526_Aves_all_observations",317,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C42_C_527_Aves_all_observations",1233,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C43_C_528_Aves_all_observations",485,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C43_C_529_Aves_all_observations",43,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C44_C_530_Aves_all_observations",845,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C45_C_531_Aves_all_observations",395,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C46_C_532_Aves_all_observations",2064,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C47_C_533_Aves_all_observations",68,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C48_C_534_Aves_all_observations",257,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C49_C_535_Aves_all_observations",22,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C5_C_536_Aves_all_observations",1,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C5_C_537_Aves_all_observations",55,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C50_C_538_Aves_all_observations",6,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C51_C_539_Aves_all_observations",12,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C52_C_540_Aves_all_observations",24,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C52_C_541_Aves_all_observations",557,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C53_C_542_Aves_all_observations",85,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C54_C_543_Aves_all_observations",4235,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C55_C_544_Aves_all_observations",1800,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C56_C_545_Aves_all_observations",4495,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C57_C_547_Aves_all_observations",515,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C58_C_548_Aves_all_observations",131,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C59_C_549_Aves_all_observations",9,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C6_C_550_Aves_all_observations",388,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C60_C_551_Aves_all_observations",2385,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C61_C_552_Aves_all_observations",1811,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C62_C_553_Aves_all_observations",148,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C63_C_554_Aves_all_observations",1026,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C64_C_555_Aves_all_observations",234,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C65_C_556_Aves_all_observations",2212,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C66_C_557_Aves_all_observations",241,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C67_C_558_Aves_all_observations",539,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C68_C_559_Aves_all_observations",2846,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C69_C_560_Aves_all_observations",245,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C7_C_561_Aves_all_observations",676,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C70_C_562_Aves_all_observations",179,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C71_C_563_Aves_all_observations",140,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C72_C_564_Aves_all_observations",86,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C72_C_565_Aves_all_observations",75,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C73_C_566_Aves_all_observations",37,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C74_C_567_Aves_all_observations",36,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C75_C_568_Aves_all_observations",54,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C76_C_569_Aves_all_observations",367,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C77_C_570_Aves_all_observations",13,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C78_C_571_Aves_all_observations",156,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C79_C_572_Aves_all_observations",184,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C8_C_573_Aves_all_observations",3552,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C80_C_574_Aves_all_observations",536,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C81_C_575_Aves_all_observations",2067,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C82_C_576_Aves_all_observations",161,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C83_C_577_Aves_all_observations",121,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C84_C_578_Aves_all_observations",537,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C85_C_579_Aves_all_observations",62,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C86_C_580_Aves_all_observations",87,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C87_C_581_Aves_all_observations",105,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C88_C_582_Aves_all_observations",150,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C89_C_583_Aves_all_observations",1698,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C9_C_584_Aves_all_observations",7681,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C90_C_585_Aves_all_observations",579,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C91_C_586_Aves_all_observations",2747,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C92_C_587_Aves_all_observations",50,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C93_C_588_Aves_all_observations",780,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C94_C_589_Aves_all_observations",1647,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C95_C_590_Aves_all_observations",801,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C96_C_591_Aves_all_observations",2026,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C97_C_592_Aves_all_observations",1142,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C98_C_593_Aves_all_observations",48,"Los Angeles","Los Angeles, CA"
"C","CA_Los Angeles_C99_C_594_Aves_all_observations",177,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D1_D_595_Aves_all_observations",1,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D10_D_596_Aves_all_observations",39,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D11_D_597_Aves_all_observations",1077,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D12_D_598_Aves_all_observations",197,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D13_D_599_Aves_all_observations",348,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D14_D_600_Aves_all_observations",40,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D15_D_601_Aves_all_observations",79,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D16_D_602_Aves_all_observations",250,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D18_D_604_Aves_all_observations",3,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D19_D_605_Aves_all_observations",21,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D2_D_606_Aves_all_observations",32,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D20_D_607_Aves_all_observations",1,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D21_D_608_Aves_all_observations",1,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D22_D_609_Aves_all_observations",3,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D23_D_610_Aves_all_observations",5708,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D24_D_611_Aves_all_observations",4028,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D25_D_612_Aves_all_observations",1250,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D26_D_613_Aves_all_observations",11424,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D27_D_614_Aves_all_observations",14,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D28_D_615_Aves_all_observations",54,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D29_D_616_Aves_all_observations",208,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D3_D_617_Aves_all_observations",36,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D30_D_618_Aves_all_observations",172,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D31_D_619_Aves_all_observations",991,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D32_D_620_Aves_all_observations",5797,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D33_D_621_Aves_all_observations",621,"Los Angeles","Los Angeles, CA"
"D","CA_Los Angeles_D34_D_622_Aves_all_observations",21997,"Los Angeles","Los Angeles, CA"
