"iNaturalist",42,"CA_Los Angeles_B15_B_323_Aves_all_observations"
"other",0,"CA_Los Angeles_B15_B_323_Aves_all_observations"
"ebird",2767,"CA_Los Angeles_B16_B_324_Aves_all_observations"
"iNaturalist",43,"CA_Los Angeles_B16_B_324_Aves_all_observations"
"other",10,"CA_Los Angeles_B16_B_324_Aves_all_observations"
"ebird",95,"CA_Los Angeles_B17_B_325_Aves_all_observations"
"iNaturalist",19,"CA_Los Angeles_B17_B_325_Aves_all_observations"
"other",0,"CA_Los Angeles_B17_B_325_Aves_all_observations"
"ebird",2,"CA_Los Angeles_B18_B_326_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_B18_B_326_Aves_all_observations"
"other",0,"CA_Los Angeles_B18_B_326_Aves_all_observations"
"ebird",183,"CA_Los Angeles_B19_B_327_Aves_all_observations"
"iNaturalist",11,"CA_Los Angeles_B19_B_327_Aves_all_observations"
"other",0,"CA_Los Angeles_B19_B_327_Aves_all_observations"
"iNaturalist",11,"CA_Los Angeles_B2_B_328_Aves_all_observations"
"other",0,"CA_Los Angeles_B2_B_328_Aves_all_observations"
"ebird",0,"CA_Los Angeles_B2_B_328_Aves_all_observations"
"ebird",20,"CA_Los Angeles_B20_B_329_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_B20_B_329_Aves_all_observations"
"other",0,"CA_Los Angeles_B20_B_329_Aves_all_observations"
"ebird",154,"CA_Los Angeles_B21_B_330_Aves_all_observations"
"iNaturalist",5,"CA_Los Angeles_B21_B_330_Aves_all_observations"
"other",0,"CA_Los Angeles_B21_B_330_Aves_all_observations"
"ebird",108,"CA_Los Angeles_B22_B_331_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_B22_B_331_Aves_all_observations"
"other",0,"CA_Los Angeles_B22_B_331_Aves_all_observations"
"ebird",333,"CA_Los Angeles_B23_B_332_Aves_all_observations"
"iNaturalist",19,"CA_Los Angeles_B23_B_332_Aves_all_observations"
"other",0,"CA_Los Angeles_B23_B_332_Aves_all_observations"
"ebird",27,"CA_Los Angeles_B24_B_333_Aves_all_observations"
"iNaturalist",12,"CA_Los Angeles_B24_B_333_Aves_all_observations"
"other",0,"CA_Los Angeles_B24_B_333_Aves_all_observations"
"ebird",1948,"CA_Los Angeles_B25_B_334_Aves_all_observations"
"iNaturalist",11,"CA_Los Angeles_B25_B_334_Aves_all_observations"
"other",0,"CA_Los Angeles_B25_B_334_Aves_all_observations"
"ebird",5518,"CA_Los Angeles_B26_B_335_Aves_all_observations"
"iNaturalist",44,"CA_Los Angeles_B26_B_335_Aves_all_observations"
"other",4,"CA_Los Angeles_B26_B_335_Aves_all_observations"
"ebird",226,"CA_Los Angeles_B27_B_336_Aves_all_observations"
"iNaturalist",12,"CA_Los Angeles_B27_B_336_Aves_all_observations"
"other",0,"CA_Los Angeles_B27_B_336_Aves_all_observations"
"ebird",776,"CA_Los Angeles_B28_B_337_Aves_all_observations"
"iNaturalist",26,"CA_Los Angeles_B28_B_337_Aves_all_observations"
"other",0,"CA_Los Angeles_B28_B_337_Aves_all_observations"
"ebird",250,"CA_Los Angeles_B29_B_338_Aves_all_observations"
"iNaturalist",75,"CA_Los Angeles_B29_B_338_Aves_all_observations"
"other",2,"CA_Los Angeles_B29_B_338_Aves_all_observations"
"ebird",695,"CA_Los Angeles_B3_B_339_Aves_all_observations"
"iNaturalist",12,"CA_Los Angeles_B3_B_339_Aves_all_observations"
"other",0,"CA_Los Angeles_B3_B_339_Aves_all_observations"
"ebird",273,"CA_Los Angeles_B30_B_340_Aves_all_observations"
"iNaturalist",39,"CA_Los Angeles_B30_B_340_Aves_all_observations"
"other",32,"CA_Los Angeles_B30_B_340_Aves_all_observations"
"ebird",969,"CA_Los Angeles_B31_B_341_Aves_all_observations"
"iNaturalist",20,"CA_Los Angeles_B31_B_341_Aves_all_observations"
"other",51,"CA_Los Angeles_B31_B_341_Aves_all_observations"
"ebird",241,"CA_Los Angeles_B32_B_342_Aves_all_observations"
"iNaturalist",6,"CA_Los Angeles_B32_B_342_Aves_all_observations"
"other",0,"CA_Los Angeles_B32_B_342_Aves_all_observations"
"ebird",21239,"CA_Los Angeles_B33_B_343_Aves_all_observations"
"iNaturalist",67,"CA_Los Angeles_B33_B_343_Aves_all_observations"
"other",1,"CA_Los Angeles_B33_B_343_Aves_all_observations"
"ebird",14406,"CA_Los Angeles_B34_B_344_Aves_all_observations"
"iNaturalist",16,"CA_Los Angeles_B34_B_344_Aves_all_observations"
"other",9,"CA_Los Angeles_B34_B_344_Aves_all_observations"
"ebird",492,"CA_Los Angeles_B35_B_345_Aves_all_observations"
"iNaturalist",20,"CA_Los Angeles_B35_B_345_Aves_all_observations"
"other",0,"CA_Los Angeles_B35_B_345_Aves_all_observations"
"ebird",690,"CA_Los Angeles_B36_B_346_Aves_all_observations"
"iNaturalist",24,"CA_Los Angeles_B36_B_346_Aves_all_observations"
"other",5,"CA_Los Angeles_B36_B_346_Aves_all_observations"
"ebird",214,"CA_Los Angeles_B37_B_347_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_B37_B_347_Aves_all_observations"
"other",1,"CA_Los Angeles_B37_B_347_Aves_all_observations"
"ebird",24,"CA_Los Angeles_B38_B_348_Aves_all_observations"
"iNaturalist",5,"CA_Los Angeles_B38_B_348_Aves_all_observations"
"other",0,"CA_Los Angeles_B38_B_348_Aves_all_observations"
"ebird",25653,"CA_Los Angeles_B39_B_349_Aves_all_observations"
"iNaturalist",14,"CA_Los Angeles_B39_B_349_Aves_all_observations"
"other",0,"CA_Los Angeles_B39_B_349_Aves_all_observations"
"ebird",12,"CA_Los Angeles_B4_B_350_Aves_all_observations"
"iNaturalist",10,"CA_Los Angeles_B4_B_350_Aves_all_observations"
"other",0,"CA_Los Angeles_B4_B_350_Aves_all_observations"
"ebird",5096,"CA_Los Angeles_B40_B_351_Aves_all_observations"
"iNaturalist",82,"CA_Los Angeles_B40_B_351_Aves_all_observations"
"other",0,"CA_Los Angeles_B40_B_351_Aves_all_observations"
"ebird",163,"CA_Los Angeles_B41_B_352_Aves_all_observations"
"iNaturalist",16,"CA_Los Angeles_B41_B_352_Aves_all_observations"
"other",0,"CA_Los Angeles_B41_B_352_Aves_all_observations"
"ebird",395,"CA_Los Angeles_B42_B_353_Aves_all_observations"
"iNaturalist",7,"CA_Los Angeles_B42_B_353_Aves_all_observations"
"other",3,"CA_Los Angeles_B42_B_353_Aves_all_observations"
"ebird",3,"CA_Los Angeles_B43_B_354_Aves_all_observations"
"iNaturalist",1,"CA_Los Angeles_B43_B_354_Aves_all_observations"
"other",0,"CA_Los Angeles_B43_B_354_Aves_all_observations"
"ebird",1608,"CA_Los Angeles_B44_B_355_Aves_all_observations"
"iNaturalist",16,"CA_Los Angeles_B44_B_355_Aves_all_observations"
"other",0,"CA_Los Angeles_B44_B_355_Aves_all_observations"
"ebird",279,"CA_Los Angeles_B45_B_356_Aves_all_observations"
"other",78,"CA_Los Angeles_B45_B_356_Aves_all_observations"
"iNaturalist",0,"CA_Los Angeles_B45_B_356_Aves_all_observations"
"ebird",1580,"CA_Los Angeles_B46_B_357_Aves_all_observations"
"iNaturalist",43,"CA_Los Angeles_B46_B_357_Aves_all_observations"
"other",2,"CA_Los Angeles_B46_B_357_Aves_all_observations"
"ebird",137,"CA_Los Angeles_B47_B_358_Aves_all_observations"
"iNaturalist",23,"CA_Los Angeles_B47_B_358_Aves_all_observations"
"other",0,"CA_Los Angeles_B47_B_358_Aves_all_observations"
"ebird",26,"CA_Los Angeles_B48_B_359_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_B48_B_359_Aves_all_observations"
"other",0,"CA_Los Angeles_B48_B_359_Aves_all_observations"
"ebird",90,"CA_Los Angeles_B49_B_360_Aves_all_observations"
"iNaturalist",2,"CA_Los Angeles_B49_B_360_Aves_all_observations"
"other",0,"CA_Los Angeles_B49_B_360_Aves_all_observations"
"ebird",6,"CA_Los Angeles_B5_B_361_Aves_all_observations"
"iNaturalist",2,"CA_Los Angeles_B5_B_361_Aves_all_observations"
"other",0,"CA_Los Angeles_B5_B_361_Aves_all_observations"
"ebird",1,"CA_Los Angeles_B50_B_362_Aves_all_observations"
"iNaturalist",2,"CA_Los Angeles_B50_B_362_Aves_all_observations"
"other",0,"CA_Los Angeles_B50_B_362_Aves_all_observations"
"ebird",707,"CA_Los Angeles_B51_B_363_Aves_all_observations"
"iNaturalist",40,"CA_Los Angeles_B51_B_363_Aves_all_observations"
"other",0,"CA_Los Angeles_B51_B_363_Aves_all_observations"
"ebird",38,"CA_Los Angeles_B52_B_364_Aves_all_observations"
"iNaturalist",7,"CA_Los Angeles_B52_B_364_Aves_all_observations"
"other",0,"CA_Los Angeles_B52_B_364_Aves_all_observations"
"ebird",128,"CA_Los Angeles_B53_B_365_Aves_all_observations"
"iNaturalist",9,"CA_Los Angeles_B53_B_365_Aves_all_observations"
"other",0,"CA_Los Angeles_B53_B_365_Aves_all_observations"
"ebird",1034,"CA_Los Angeles_B54_B_366_Aves_all_observations"
"iNaturalist",45,"CA_Los Angeles_B54_B_366_Aves_all_observations"
"other",6,"CA_Los Angeles_B54_B_366_Aves_all_observations"
"ebird",33,"CA_Los Angeles_B55_B_367_Aves_all_observations"
"iNaturalist",23,"CA_Los Angeles_B55_B_367_Aves_all_observations"
"other",0,"CA_Los Angeles_B55_B_367_Aves_all_observations"
"iNaturalist",1,"CA_Los Angeles_B57_B_368_Aves_all_observations"
"other",0,"CA_Los Angeles_B57_B_368_Aves_all_observations"
"ebird",0,"CA_Los Angeles_B57_B_368_Aves_all_observations"
"ebird",556,"CA_Los Angeles_B58_B_369_Aves_all_observations"
"iNaturalist",39,"CA_Los Angeles_B58_B_369_Aves_all_observations"
"other",23,"CA_Los Angeles_B58_B_369_Aves_all_observations"
"ebird",142,"CA_Los Angeles_B59_B_370_Aves_all_observations"
"other",0,"CA_Los Angeles_B59_B_370_Aves_all_observations"
"iNaturalist",0,"CA_Los Angeles_B59_B_370_Aves_all_observations"
"ebird",84,"CA_Los Angeles_B6_B_371_Aves_all_observations"
"iNaturalist",11,"CA_Los Angeles_B6_B_371_Aves_all_observations"
"other",0,"CA_Los Angeles_B6_B_371_Aves_all_observations"
"ebird",1,"CA_Los Angeles_B60_B_372_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_B60_B_372_Aves_all_observations"
"other",0,"CA_Los Angeles_B60_B_372_Aves_all_observations"
"ebird",25,"CA_Los Angeles_B61_B_373_Aves_all_observations"
"iNaturalist",5,"CA_Los Angeles_B61_B_373_Aves_all_observations"
"other",0,"CA_Los Angeles_B61_B_373_Aves_all_observations"
"ebird",150,"CA_Los Angeles_B62_B_374_Aves_all_observations"
"iNaturalist",9,"CA_Los Angeles_B62_B_374_Aves_all_observations"
"other",0,"CA_Los Angeles_B62_B_374_Aves_all_observations"
"ebird",15,"CA_Los Angeles_B63_B_375_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_B63_B_375_Aves_all_observations"
"other",0,"CA_Los Angeles_B63_B_375_Aves_all_observations"
"ebird",102,"CA_Los Angeles_B64_B_376_Aves_all_observations"
"iNaturalist",69,"CA_Los Angeles_B64_B_376_Aves_all_observations"
"other",4,"CA_Los Angeles_B64_B_376_Aves_all_observations"
"ebird",470,"CA_Los Angeles_B65_B_377_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_B65_B_377_Aves_all_observations"
"other",0,"CA_Los Angeles_B65_B_377_Aves_all_observations"
"ebird",19,"CA_Los Angeles_B66_B_378_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_B66_B_378_Aves_all_observations"
"other",0,"CA_Los Angeles_B66_B_378_Aves_all_observations"
"ebird",41,"CA_Los Angeles_B67_B_379_Aves_all_observations"
"iNaturalist",5,"CA_Los Angeles_B67_B_379_Aves_all_observations"
"other",0,"CA_Los Angeles_B67_B_379_Aves_all_observations"
"ebird",29,"CA_Los Angeles_B68_B_380_Aves_all_observations"
"iNaturalist",1,"CA_Los Angeles_B68_B_380_Aves_all_observations"
"other",0,"CA_Los Angeles_B68_B_380_Aves_all_observations"
"ebird",1615,"CA_Los Angeles_B69_B_381_Aves_all_observations"
"iNaturalist",28,"CA_Los Angeles_B69_B_381_Aves_all_observations"
"other",25,"CA_Los Angeles_B69_B_381_Aves_all_observations"
"ebird",202,"CA_Los Angeles_B7_B_382_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_B7_B_382_Aves_all_observations"
"other",1,"CA_Los Angeles_B7_B_382_Aves_all_observations"
"ebird",105,"CA_Los Angeles_B70_B_383_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_B70_B_383_Aves_all_observations"
"other",0,"CA_Los Angeles_B70_B_383_Aves_all_observations"
"ebird",100,"CA_Los Angeles_B71_B_384_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_B71_B_384_Aves_all_observations"
"other",0,"CA_Los Angeles_B71_B_384_Aves_all_observations"
"ebird",273,"CA_Los Angeles_B72_B_385_Aves_all_observations"
"iNaturalist",27,"CA_Los Angeles_B72_B_385_Aves_all_observations"
"other",0,"CA_Los Angeles_B72_B_385_Aves_all_observations"
"ebird",28,"CA_Los Angeles_B73_B_386_Aves_all_observations"
"iNaturalist",11,"CA_Los Angeles_B73_B_386_Aves_all_observations"
"other",0,"CA_Los Angeles_B73_B_386_Aves_all_observations"
"ebird",557,"CA_Los Angeles_B74_B_387_Aves_all_observations"
"iNaturalist",30,"CA_Los Angeles_B74_B_387_Aves_all_observations"
"other",0,"CA_Los Angeles_B74_B_387_Aves_all_observations"
"ebird",871,"CA_Los Angeles_B75_B_388_Aves_all_observations"
"iNaturalist",91,"CA_Los Angeles_B75_B_388_Aves_all_observations"
"other",0,"CA_Los Angeles_B75_B_388_Aves_all_observations"
"ebird",4313,"CA_Los Angeles_B76_B_389_Aves_all_observations"
"iNaturalist",192,"CA_Los Angeles_B76_B_389_Aves_all_observations"
"other",3,"CA_Los Angeles_B76_B_389_Aves_all_observations"
"ebird",135,"CA_Los Angeles_B77_B_390_Aves_all_observations"
"iNaturalist",18,"CA_Los Angeles_B77_B_390_Aves_all_observations"
"other",2,"CA_Los Angeles_B77_B_390_Aves_all_observations"
"ebird",17,"CA_Los Angeles_B78_B_391_Aves_all_observations"
"iNaturalist",12,"CA_Los Angeles_B78_B_391_Aves_all_observations"
"other",0,"CA_Los Angeles_B78_B_391_Aves_all_observations"
"ebird",39,"CA_Los Angeles_B79_B_392_Aves_all_observations"
"iNaturalist",6,"CA_Los Angeles_B79_B_392_Aves_all_observations"
"other",0,"CA_Los Angeles_B79_B_392_Aves_all_observations"
"ebird",12,"CA_Los Angeles_B8_B_393_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_B8_B_393_Aves_all_observations"
"other",0,"CA_Los Angeles_B8_B_393_Aves_all_observations"
"ebird",6,"CA_Los Angeles_B80_B_394_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_B80_B_394_Aves_all_observations"
"other",0,"CA_Los Angeles_B80_B_394_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_B81_B_395_Aves_all_observations"
"other",0,"CA_Los Angeles_B81_B_395_Aves_all_observations"
"ebird",0,"CA_Los Angeles_B81_B_395_Aves_all_observations"
"ebird",66,"CA_Los Angeles_B82_B_396_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_B82_B_396_Aves_all_observations"
"other",0,"CA_Los Angeles_B82_B_396_Aves_all_observations"
"iNaturalist",7,"CA_Los Angeles_B83_B_397_Aves_all_observations"
"other",0,"CA_Los Angeles_B83_B_397_Aves_all_observations"
"ebird",0,"CA_Los Angeles_B83_B_397_Aves_all_observations"
"ebird",502,"CA_Los Angeles_B84_B_398_Aves_all_observations"
"iNaturalist",40,"CA_Los Angeles_B84_B_398_Aves_all_observations"
"other",2,"CA_Los Angeles_B84_B_398_Aves_all_observations"
"ebird",35,"CA_Los Angeles_B85_B_399_Aves_all_observations"
"iNaturalist",20,"CA_Los Angeles_B85_B_399_Aves_all_observations"
"other",4,"CA_Los Angeles_B85_B_399_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_B86_B_400_Aves_all_observations"
"other",0,"CA_Los Angeles_B86_B_400_Aves_all_observations"
"ebird",0,"CA_Los Angeles_B86_B_400_Aves_all_observations"
"iNaturalist",1,"CA_Los Angeles_B87_B_401_Aves_all_observations"
"other",0,"CA_Los Angeles_B87_B_401_Aves_all_observations"
"ebird",0,"CA_Los Angeles_B87_B_401_Aves_all_observations"
"ebird",535,"CA_Los Angeles_B88_B_402_Aves_all_observations"
"iNaturalist",10,"CA_Los Angeles_B88_B_402_Aves_all_observations"
"other",1,"CA_Los Angeles_B88_B_402_Aves_all_observations"
"ebird",30,"CA_Los Angeles_B89_B_403_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_B89_B_403_Aves_all_observations"
"other",0,"CA_Los Angeles_B89_B_403_Aves_all_observations"
"ebird",789,"CA_Los Angeles_B9_B_404_Aves_all_observations"
"iNaturalist",21,"CA_Los Angeles_B9_B_404_Aves_all_observations"
"other",13,"CA_Los Angeles_B9_B_404_Aves_all_observations"
"ebird",2,"CA_Los Angeles_B90_B_405_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_B90_B_405_Aves_all_observations"
"other",0,"CA_Los Angeles_B90_B_405_Aves_all_observations"
"ebird",65,"CA_Los Angeles_B91_B_406_Aves_all_observations"
"other",0,"CA_Los Angeles_B91_B_406_Aves_all_observations"
"iNaturalist",0,"CA_Los Angeles_B91_B_406_Aves_all_observations"
"ebird",155,"CA_Los Angeles_B92_B_407_Aves_all_observations"
"iNaturalist",10,"CA_Los Angeles_B92_B_407_Aves_all_observations"
"other",0,"CA_Los Angeles_B92_B_407_Aves_all_observations"
"ebird",307,"CA_Los Angeles_B93_B_408_Aves_all_observations"
"iNaturalist",109,"CA_Los Angeles_B93_B_408_Aves_all_observations"
"other",0,"CA_Los Angeles_B93_B_408_Aves_all_observations"
"ebird",130,"CA_Los Angeles_B94_B_409_Aves_all_observations"
"iNaturalist",10,"CA_Los Angeles_B94_B_409_Aves_all_observations"
"other",0,"CA_Los Angeles_B94_B_409_Aves_all_observations"
"ebird",29,"CA_Los Angeles_B95_B_410_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_B95_B_410_Aves_all_observations"
"other",0,"CA_Los Angeles_B95_B_410_Aves_all_observations"
"ebird",174,"CA_Los Angeles_B96_B_411_Aves_all_observations"
"iNaturalist",31,"CA_Los Angeles_B96_B_411_Aves_all_observations"
"other",0,"CA_Los Angeles_B96_B_411_Aves_all_observations"
"ebird",20,"CA_Los Angeles_B97_B_412_Aves_all_observations"
"iNaturalist",20,"CA_Los Angeles_B97_B_412_Aves_all_observations"
"other",0,"CA_Los Angeles_B97_B_412_Aves_all_observations"
"ebird",29,"CA_Los Angeles_B98_B_413_Aves_all_observations"
"iNaturalist",12,"CA_Los Angeles_B98_B_413_Aves_all_observations"
"other",0,"CA_Los Angeles_B98_B_413_Aves_all_observations"
"ebird",52,"CA_Los Angeles_B99_B_414_Aves_all_observations"
"iNaturalist",9,"CA_Los Angeles_B99_B_414_Aves_all_observations"
"other",0,"CA_Los Angeles_B99_B_414_Aves_all_observations"
"ebird",47,"CA_Los Angeles_C1_C_415_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_C1_C_415_Aves_all_observations"
"other",4,"CA_Los Angeles_C1_C_415_Aves_all_observations"
"ebird",2250,"CA_Los Angeles_C10_C_416_Aves_all_observations"
"iNaturalist",74,"CA_Los Angeles_C10_C_416_Aves_all_observations"
"other",0,"CA_Los Angeles_C10_C_416_Aves_all_observations"
"ebird",4702,"CA_Los Angeles_C100_C_417_Aves_all_observations"
"iNaturalist",148,"CA_Los Angeles_C100_C_417_Aves_all_observations"
"other",1,"CA_Los Angeles_C100_C_417_Aves_all_observations"
"ebird",890,"CA_Los Angeles_C101_C_418_Aves_all_observations"
"iNaturalist",43,"CA_Los Angeles_C101_C_418_Aves_all_observations"
"other",0,"CA_Los Angeles_C101_C_418_Aves_all_observations"
"iNaturalist",2,"CA_Los Angeles_C102_C_419_Aves_all_observations"
"other",0,"CA_Los Angeles_C102_C_419_Aves_all_observations"
"ebird",0,"CA_Los Angeles_C102_C_419_Aves_all_observations"
"ebird",7,"CA_Los Angeles_C103_C_420_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_C103_C_420_Aves_all_observations"
"other",1,"CA_Los Angeles_C103_C_420_Aves_all_observations"
"ebird",35,"CA_Los Angeles_C104_C_421_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_C104_C_421_Aves_all_observations"
"other",1,"CA_Los Angeles_C104_C_421_Aves_all_observations"
"ebird",101,"CA_Los Angeles_C105_C_422_Aves_all_observations"
"iNaturalist",2,"CA_Los Angeles_C105_C_422_Aves_all_observations"
"other",19,"CA_Los Angeles_C105_C_422_Aves_all_observations"
"ebird",26,"CA_Los Angeles_C106_C_423_Aves_all_observations"
"iNaturalist",6,"CA_Los Angeles_C106_C_423_Aves_all_observations"
"other",1,"CA_Los Angeles_C106_C_423_Aves_all_observations"
"ebird",417,"CA_Los Angeles_C107_C_424_Aves_all_observations"
"iNaturalist",28,"CA_Los Angeles_C107_C_424_Aves_all_observations"
"other",8,"CA_Los Angeles_C107_C_424_Aves_all_observations"
"ebird",939,"CA_Los Angeles_C108_C_425_Aves_all_observations"
"iNaturalist",52,"CA_Los Angeles_C108_C_425_Aves_all_observations"
"other",1,"CA_Los Angeles_C108_C_425_Aves_all_observations"
"ebird",28,"CA_Los Angeles_C109_C_426_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_C109_C_426_Aves_all_observations"
"other",0,"CA_Los Angeles_C109_C_426_Aves_all_observations"
"iNaturalist",3,"CA_Los Angeles_C11_C_427_Aves_all_observations"
"other",0,"CA_Los Angeles_C11_C_427_Aves_all_observations"
"ebird",0,"CA_Los Angeles_C11_C_427_Aves_all_observations"
"ebird",5,"CA_Los Angeles_C11_C_428_Aves_all_observations"
"iNaturalist",17,"CA_Los Angeles_C11_C_428_Aves_all_observations"
"other",0,"CA_Los Angeles_C11_C_428_Aves_all_observations"
"ebird",208,"CA_Los Angeles_C110_C_429_Aves_all_observations"
"iNaturalist",29,"CA_Los Angeles_C110_C_429_Aves_all_observations"
"other",0,"CA_Los Angeles_C110_C_429_Aves_all_observations"
"ebird",599,"CA_Los Angeles_C111_C_430_Aves_all_observations"
"iNaturalist",15,"CA_Los Angeles_C111_C_430_Aves_all_observations"
"other",0,"CA_Los Angeles_C111_C_430_Aves_all_observations"
"ebird",482,"CA_Los Angeles_C112_C_431_Aves_all_observations"
"iNaturalist",26,"CA_Los Angeles_C112_C_431_Aves_all_observations"
"other",0,"CA_Los Angeles_C112_C_431_Aves_all_observations"
"ebird",106,"CA_Los Angeles_C113_C_432_Aves_all_observations"
"iNaturalist",9,"CA_Los Angeles_C113_C_432_Aves_all_observations"
"other",0,"CA_Los Angeles_C113_C_432_Aves_all_observations"
"ebird",181,"CA_Los Angeles_C114_C_433_Aves_all_observations"
"iNaturalist",13,"CA_Los Angeles_C114_C_433_Aves_all_observations"
"other",0,"CA_Los Angeles_C114_C_433_Aves_all_observations"
"ebird",10,"CA_Los Angeles_C115_C_434_Aves_all_observations"
"iNaturalist",17,"CA_Los Angeles_C115_C_434_Aves_all_observations"
"other",0,"CA_Los Angeles_C115_C_434_Aves_all_observations"
"ebird",45,"CA_Los Angeles_C116_C_435_Aves_all_observations"
"iNaturalist",15,"CA_Los Angeles_C116_C_435_Aves_all_observations"
"other",0,"CA_Los Angeles_C116_C_435_Aves_all_observations"
"ebird",389,"CA_Los Angeles_C117_C_436_Aves_all_observations"
"iNaturalist",61,"CA_Los Angeles_C117_C_436_Aves_all_observations"
"other",15,"CA_Los Angeles_C117_C_436_Aves_all_observations"
"ebird",104,"CA_Los Angeles_C118_C_437_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_C118_C_437_Aves_all_observations"
"other",0,"CA_Los Angeles_C118_C_437_Aves_all_observations"
"ebird",24,"CA_Los Angeles_C119_C_438_Aves_all_observations"
"iNaturalist",16,"CA_Los Angeles_C119_C_438_Aves_all_observations"
"other",0,"CA_Los Angeles_C119_C_438_Aves_all_observations"
"ebird",132,"CA_Los Angeles_C12_C_439_Aves_all_observations"
"iNaturalist",23,"CA_Los Angeles_C12_C_439_Aves_all_observations"
"other",0,"CA_Los Angeles_C12_C_439_Aves_all_observations"
"ebird",63,"CA_Los Angeles_C120_C_440_Aves_all_observations"
"iNaturalist",47,"CA_Los Angeles_C120_C_440_Aves_all_observations"
"other",0,"CA_Los Angeles_C120_C_440_Aves_all_observations"
"ebird",16,"CA_Los Angeles_C121_C_441_Aves_all_observations"
"iNaturalist",5,"CA_Los Angeles_C121_C_441_Aves_all_observations"
"other",0,"CA_Los Angeles_C121_C_441_Aves_all_observations"
"ebird",86,"CA_Los Angeles_C122_C_442_Aves_all_observations"
"iNaturalist",25,"CA_Los Angeles_C122_C_442_Aves_all_observations"
"other",117,"CA_Los Angeles_C122_C_442_Aves_all_observations"
"ebird",102,"CA_Los Angeles_C123_C_443_Aves_all_observations"
"iNaturalist",16,"CA_Los Angeles_C123_C_443_Aves_all_observations"
"other",0,"CA_Los Angeles_C123_C_443_Aves_all_observations"
"ebird",152,"CA_Los Angeles_C124_C_444_Aves_all_observations"
"iNaturalist",35,"CA_Los Angeles_C124_C_444_Aves_all_observations"
"other",0,"CA_Los Angeles_C124_C_444_Aves_all_observations"
"ebird",85,"CA_Los Angeles_C125_C_445_Aves_all_observations"
"iNaturalist",41,"CA_Los Angeles_C125_C_445_Aves_all_observations"
"other",5,"CA_Los Angeles_C125_C_445_Aves_all_observations"
"ebird",72,"CA_Los Angeles_C126_C_446_Aves_all_observations"
"iNaturalist",21,"CA_Los Angeles_C126_C_446_Aves_all_observations"
"other",0,"CA_Los Angeles_C126_C_446_Aves_all_observations"
"ebird",502,"CA_Los Angeles_C127_C_447_Aves_all_observations"
"iNaturalist",78,"CA_Los Angeles_C127_C_447_Aves_all_observations"
"other",0,"CA_Los Angeles_C127_C_447_Aves_all_observations"
"ebird",50,"CA_Los Angeles_C128_C_448_Aves_all_observations"
"iNaturalist",53,"CA_Los Angeles_C128_C_448_Aves_all_observations"
"other",0,"CA_Los Angeles_C128_C_448_Aves_all_observations"
"ebird",20,"CA_Los Angeles_C129_C_449_Aves_all_observations"
"iNaturalist",11,"CA_Los Angeles_C129_C_449_Aves_all_observations"
"other",0,"CA_Los Angeles_C129_C_449_Aves_all_observations"
"ebird",95,"CA_Los Angeles_C13_C_450_Aves_all_observations"
"iNaturalist",20,"CA_Los Angeles_C13_C_450_Aves_all_observations"
"other",0,"CA_Los Angeles_C13_C_450_Aves_all_observations"
"ebird",5,"CA_Los Angeles_C130_C_451_Aves_all_observations"
"iNaturalist",8,"CA_Los Angeles_C130_C_451_Aves_all_observations"
"other",0,"CA_Los Angeles_C130_C_451_Aves_all_observations"
"other",0,"CA_Los Angeles_C130_C_452_Aves_all_observations"
"iNaturalist",0,"CA_Los Angeles_C130_C_452_Aves_all_observations"
"ebird",0,"CA_Los Angeles_C130_C_452_Aves_all_observations"
"ebird",1,"CA_Los Angeles_C131_C_453_Aves_all_observations"
"iNaturalist",4,"CA_Los Angeles_C131_C_453_Aves_all_observations"
"other",0,"CA_Los Angeles_C131_C_453_Aves_all_observations"
"ebird",12883,"CA_Los Angeles_C132_C_454_Aves_all_observations"
"iNaturalist",1,"CA_Los Angeles_C132_C_454_Aves_all_observations"
"other",0,"CA_Los Angeles_C132_C_454_Aves_all_observations"
