id,state,city,holc_id,holc_grade,city_state,area_holc_km2,holc_tot_pop,msa_GEOID,msa_M,msa_p,msa_H,msa_ent_ratio,msa_NAME,msa_medhhincE,msa_medhhincM,msa_total_popE,msa_gini,records,observed_richness,richness,slope,sampling_density,sampling_density_log,completeness,completeness_log,ratio,mean_temp_c,mean_precip_mm,ndvi,pct_pa,pop_per_km
CA_Los Angeles_B53_B_365,CA,Los Angeles,B53,B,"Los Angeles, CA",0.8994804921704675,2779.3765657485424,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,139,45,64.3758303297186,0.0935251798561154,154.53364604338415,5.040411846372128,69.9020110024524,4.247094418531967,3.08888888888889,17.6696560703899,431.688480121733,0.33889614536244755,1.3450343579180668,3089.9798160623154
CA_Los Angeles_B54_B_366,CA,Los Angeles,B54,B,"Los Angeles, CA",3.025720667523559,10751.843592043952,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,1103,75,95.0405960741154,0.0271985494106985,364.5412518871958,5.898639718946802,78.9136464816707,4.36835417210613,14.7066666666667,17.6696560703899,431.688480121733,0.252657818640607,0,3553.4818886119915
CA_Los Angeles_B55_B_367,CA,Los Angeles,B55,B,"Los Angeles, CA",1.7699826021548313,4163.315156217919,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,66,35,78.6547260150048,0.31818181818182,37.28850211276064,3.6186850247800515,44.498279726158,3.795450530585815,1.88571428571429,17.6696560703899,431.688480121733,0.2214242771463324,0,2352.178575738186
CA_Los Angeles_B57_B_368,CA,Los Angeles,B57,B,"Los Angeles, CA",0.20679364023812585,931.6349603121536,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,2,2,NA,NA,9.671477312827276,2.2691810705812494,NA,NA,1,17.6696560703899,431.688480121733,0.32001293378499307,0,4505.1431912478665
CA_Los Angeles_B58_B_369,CA,Los Angeles,B58,B,"Los Angeles, CA",2.691161105963262,14311.832865346678,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,648,71,88.5546312704418,0.0385802469135825,240.78825996857512,5.483917957962811,80.1764955501528,4.384230398977464,9.12676056338028,17.6696560703899,431.688480121733,0.2526311973318772,0,5318.0884762467485
CA_Los Angeles_B59_B_370,CA,Los Angeles,B59,B,"Los Angeles, CA",0.7287072404689747,893.0543940899588,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,154,37,52.1008506636833,0.103896103896105,211.33315472601876,5.353435820623737,71.0161149552798,4.2629068224883735,4.16216216216216,17.6696560703899,431.688480121733,0.3608201434585201,0.08286994007200965,1225.5324834088585
CA_Los Angeles_B6_B_371,CA,Los Angeles,B6,B,"Los Angeles, CA",1.089018217987347,6130.98504025304,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,98,30,41.7302721069093,0.091836734693878,89.98931182355906,4.499690905762023,71.8902573248088,4.275140752413616,3.26666666666667,17.6696560703899,431.688480121733,0.2350383053885826,0,5629.827801764353
CA_Los Angeles_B60_B_372,CA,Los Angeles,B60,B,"Los Angeles, CA",0.5732784122015925,1773.3775728652174,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,6,6,NA,NA,10.466118856556749,2.348143264330855,NA,NA,1,17.6696560703899,431.688480121733,0.25723245256277183,1.7668527544181307,3093.3967425265823
CA_Los Angeles_B61_B_373,CA,Los Angeles,B61,B,"Los Angeles, CA",0.41721810651315866,1642.3322049338103,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,30,23,90.3897587909826,0.566666666666666,71.90483713835135,4.2753435383799525,25.4453605227393,3.2365334286470153,1.30434782608696,17.6696560703899,431.688480121733,0.2093926560100829,0,3936.387657427837
CA_Los Angeles_B62_B_374,CA,Los Angeles,B62,B,"Los Angeles, CA",0.620285261790624,2487.8950340558886,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,162,39,50.8536685109542,0.0864197530864175,261.17015827901895,5.565172142326482,76.690632440016,4.3397795684504965,4.15384615384615,17.6696560703899,431.688480121733,0.290649995806239,0,4010.888517444208
CA_Los Angeles_B63_B_375,CA,Los Angeles,B63,B,"Los Angeles, CA",0.8290930524181365,4383.6185568002975,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,30,18,40.5331266675012,0.300000000000001,36.18411698482078,3.5886202652241734,44.4081211589139,3.7934223616969174,1.66666666666667,17.6696560703899,431.688480121733,0.23980670378153068,0.03563495045304251,5287.245555869774
CA_Los Angeles_B64_B_376,CA,Los Angeles,B64,B,"Los Angeles, CA",1.3555950438507165,8315.705493941929,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,177,52,78.8675232607397,0.129943502824858,130.56996689602232,4.871909227885584,65.9333498125529,4.188644380458078,3.40384615384615,17.6696560703899,431.688480121733,0.2802888972798042,18.4128141270116,6134.358141587959
CA_Los Angeles_B65_B_377,CA,Los Angeles,B65,B,"Los Angeles, CA",0.47105068931334254,1902.43587971202,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,473,43,49.6472084628123,0.0274841437632105,1004.1382185205991,6.911884958625528,86.6111133563706,4.461428137085069,11,17.6696560703899,431.688480121733,0.25423456233279357,0,4038.707346942276
CA_Los Angeles_B66_B_378,CA,Los Angeles,B66,B,"Los Angeles, CA",1.0047228583045509,4232.680285540463,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,24,19,95.5805040214483,0.666666666666664,23.88718421366416,3.1733420897475253,19.8785308725055,2.98964029872434,1.26315789473684,17.6696560703899,431.688480121733,0.233195905940636,0,4212.783904093736
CA_Los Angeles_B67_B_379,CA,Los Angeles,B67,B,"Los Angeles, CA",0.5010152218700469,2108.3574121309102,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,27,20,73.8315751726908,0.555555555555554,53.89057821281775,3.986955661389009,27.0886811682134,3.2991159715680185,1.35,17.6696560703899,431.688480121733,0.2522888539915831,0,4208.170371074624
CA_Los Angeles_B68_B_380,CA,Los Angeles,B68,B,"Los Angeles, CA",0.4970487361319216,982.519858126922,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,58,40,136.483099914095,0.517241379310349,116.68875863433689,4.759510207611948,29.3076578896411,3.3778488432952734,1.45,17.6696560703899,431.688480121733,0.37990230531912494,3.1909174038156407,1976.707285834747
CA_Los Angeles_B69_B_381,CA,Los Angeles,B69,B,"Los Angeles, CA",1.4674379952817878,5729.443358595613,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,1713,90,107.124273764451,0.0151780502043266,1167.3406341581456,7.062483478434097,84.0145718960908,4.430990258751736,19.0333333333333,17.6696560703899,431.688480121733,0.31740729401773177,2.999423455060384,3904.385314416917
CA_Los Angeles_B7_B_382,CA,Los Angeles,B7,B,"Los Angeles, CA",2.160898466677678,10259.642606410684,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,228,55,75.4322781087494,0.0921052631578974,105.5116672605834,4.658821536949191,72.9130836015684,4.289268096183755,4.14545454545455,17.6696560703899,431.688480121733,0.30108267630123625,0.218425704173634,4747.859635526792
CA_Los Angeles_B70_B_383,CA,Los Angeles,B70,B,"Los Angeles, CA",0.7854441540951316,3019.471346343244,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,113,44,72.0832928219548,0.168141592920357,143.86764407226545,4.968893738522255,61.0404967329665,4.111537524770195,2.56818181818182,17.6696560703899,431.688480121733,0.2709847320803536,2.091997702127552,3844.2852118771148
CA_Los Angeles_B71_B_384,CA,Los Angeles,B71,B,"Los Angeles, CA",1.0412421158833194,3355.8991641017287,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,106,35,52.3623552136366,0.141509433962263,101.80149110668346,4.623024751422544,66.8419131591794,4.202330326285538,3.02857142857143,17.6696560703899,431.688480121733,0.2923637284883379,0,3222.9767821625337
CA_Los Angeles_B72_B_385,CA,Los Angeles,B72,B,"Los Angeles, CA",1.4894782964249176,3643.492797241762,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,308,61,76.9531442933861,0.0616883116883145,206.78381198253723,5.33167386095592,79.2690156589778,4.372847329198834,5.04918032786885,17.6696560703899,431.688480121733,0.3378919828045876,0.45593519912640096,2446.1536673524975
CA_Los Angeles_B73_B_386,CA,Los Angeles,B73,B,"Los Angeles, CA",0.7236383592430217,1960.97504838874,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,38,28,106.317134834803,0.552631578947366,52.512417998060194,3.961049674924373,26.3363003936354,3.2709482306277944,1.35714285714286,17.6696560703899,431.688480121733,0.3267914171551037,0,2709.882669072522
CA_Los Angeles_B74_B_387,CA,Los Angeles,B74,B,"Los Angeles, CA",1.770133745336551,7435.682527229355,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,598,77,103.999321070834,0.0518394648829457,337.82758030315034,5.822535647882549,74.0389448769143,4.304591236886767,7.76623376623377,17.6696560703899,431.688480121733,0.2702283767834527,3.0275375426618796,4200.6331706961655
CA_Los Angeles_B75_B_388,CA,Los Angeles,B75,B,"Los Angeles, CA",3.1751757087383727,11127.694130783271,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,974,84,102.864117795941,0.025667351129357,306.75467732997055,5.726048331494235,81.6611290699418,4.402578112270763,11.5952380952381,17.6696560703899,431.688480121733,0.2795995735959305,0.26013953346297536,3504.591604224876
CA_Los Angeles_B76_B_389,CA,Los Angeles,B76,B,"Los Angeles, CA",3.727332412273494,8744.086226765934,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,4548,133,147.642092412965,0.00527704485489267,1220.1755832198337,7.106750048043711,90.0827113909967,4.500728263749632,34.1954887218045,17.6696560703899,431.688480121733,0.3427651600803205,2.6200478411841233,2345.936787921864
CA_Los Angeles_B77_B_390,CA,Los Angeles,B77,B,"Los Angeles, CA",1.680985727912878,5880.779377879067,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,167,61,93.8796702349161,0.131736526946106,99.3464710776267,4.598613448262561,64.9767940677242,4.174030191808139,2.73770491803279,17.6696560703899,431.688480121733,0.25283363468893033,0.00137165450071858,3498.411247774649
CA_Los Angeles_B78_B_391,CA,Los Angeles,B78,B,"Los Angeles, CA",1.1995132249664564,5869.4807522378,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,35,21,57.2565806004228,0.428571428571427,29.17850280556828,3.373432232853284,36.6770068693989,3.6021500428972826,1.66666666666667,17.6696560703899,431.688480121733,0.2173202060995265,6.006091988884667,4893.218874182847
CA_Los Angeles_B79_B_392,CA,Los Angeles,B79,B,"Los Angeles, CA",1.158361909303793,3215.7678436304955,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,38,22,51.3018410828014,0.342105263157894,32.80494610085982,3.490579299779482,42.8834512283719,3.7584859992600284,1.72727272727273,17.6696560703899,431.688480121733,0.23054957232185827,0,2776.1339679783323
CA_Los Angeles_B8_B_393,CA,Los Angeles,B8,B,"Los Angeles, CA",0.4760051095050976,1708.986707132197,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,17,14,68.1793029103911,0.647058823529411,35.713902352172006,3.575540034610138,20.5340908492426,3.022086473199439,1.21428571428571,17.6696560703899,431.688480121733,0.25158610715528634,0,3590.269669392898
CA_Los Angeles_B80_B_394,CA,Los Angeles,B80,B,"Los Angeles, CA",2.022918297750074,7654.75407488304,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,9,9,NA,NA,4.449018039932685,1.4926834066443389,NA,NA,1,17.6696560703899,431.688480121733,0.20727029097145688,0.9780387970124048,3784.0154411558756
CA_Los Angeles_B81_B_395,CA,Los Angeles,B81,B,"Los Angeles, CA",0.7884763054794712,3314.852286715946,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,11,6,11.1201342330153,0.272727272727272,13.950958226082541,2.635548195950081,53.9561832103269,3.988172295152245,1.83333333333333,17.6696560703899,431.688480121733,0.22142593652559553,0,4204.124161600759
CA_Los Angeles_B82_B_396,CA,Los Angeles,B82,B,"Los Angeles, CA",0.45654158389382465,1481.3028486654846,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,71,29,57.6509180362422,0.267605633802816,155.51704927828015,5.0467553672700465,50.3027549045605,3.9180598450802644,2.44827586206897,17.6696560703899,431.688480121733,0.24744918560892115,0,3244.617579041788
CA_Los Angeles_B83_B_397,CA,Los Angeles,B83,B,"Los Angeles, CA",2.450093373494962,9611.12209348007,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,10,7,21.080516841483,0.5,4.08147710131365,1.406458957533043,33.2060169712023,3.5027310935738907,1.42857142857143,17.6696560703899,431.688480121733,0.19953771837618864,0,3922.7574742468614
CA_Los Angeles_B84_B_398,CA,Los Angeles,B84,B,"Los Angeles, CA",1.453416811564752,1270.8026904212993,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,570,102,141.613343193665,0.0631578947368467,392.1793084162392,5.971719154635268,72.02711107562,4.277042590858581,5.58823529411765,17.6696560703899,431.688480121733,0.21755902612231873,65.60517386820919,874.3552987068796
CA_Los Angeles_B85_B_399,CA,Los Angeles,B85,B,"Los Angeles, CA",2.014744238178969,6385.547188821824,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,59,25,44.0260484421877,0.220338983050848,29.28411402398514,3.377045185506673,56.78456478516,4.039264542057129,2.36,17.6696560703899,431.688480121733,0.23105666350460985,2.3890919201627767,3169.4083386948487
CA_Los Angeles_B86_B_400,CA,Los Angeles,B86,B,"Los Angeles, CA",0.42992600855334745,1317.0352910542167,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,7,6,32.8974283942516,0.714285714285714,16.281871440051304,2.7900523072878722,18.2385076672085,2.9035351648082717,1.16666666666667,17.6696560703899,431.688480121733,0.21253394092381475,0,3063.399898707901
CA_Los Angeles_B87_B_401,CA,Los Angeles,B87,B,"Los Angeles, CA",0.16217546204774233,195.08214213380353,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,3,3,NA,NA,18.498482829152287,2.9176887194863266,NA,NA,1,17.6696560703899,431.688480121733,0.11410641088143776,0,1202.9078855121368
CA_Los Angeles_B88_B_402,CA,Los Angeles,B88,B,"Los Angeles, CA",0.5714579332349689,1811.6064809571585,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,550,64,80.4288866238995,0.0399999999999991,962.4505462484394,6.869482684320813,79.5734004118146,4.376679871323824,8.59375,17.6696560703899,431.688480121733,0.278468563860241,0,3170.1484494262368
CA_Los Angeles_B89_B_403,CA,Los Angeles,B89,B,"Los Angeles, CA",2.1895303529374863,8140.853015313445,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,31,8,9.83803460521581,0.096774193548387,14.158287396386273,2.6503001343680554,81.3170548897912,4.3983557717958,3.875,17.6696560703899,431.688480121733,0.18381691252235255,0.18258322735685373,3718.081827178888
CA_Los Angeles_B9_B_404,CA,Los Angeles,B9,B,"Los Angeles, CA",2.29508750612688,16263.12036598332,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,942,102,128.678124185281,0.0371549893842911,410.44186658908296,6.0172343027594275,79.2675527762065,4.372828874368055,9.23529411764706,17.6696560703899,431.688480121733,0.20476626488914423,0,7086.056772374866
CA_Los Angeles_B90_B_405,CA,Los Angeles,B90,B,"Los Angeles, CA",0.35012997255203093,1686.5552294779573,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,15,12,50.5293872542705,0.6,42.841233758617825,3.7575010443856294,23.7485563393326,3.1675217429208122,1.25,17.6696560703899,431.688480121733,0.26818232484935506,0,4816.940455525633
CA_Los Angeles_B91_B_406,CA,Los Angeles,B91,B,"Los Angeles, CA",0.41562799019758,1739.4711942717631,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,65,28,49.8431833251363,0.215384615384615,156.38985230301859,5.052351943033193,56.176187257846,4.028492952834185,2.32142857142857,17.6696560703899,431.688480121733,0.26368350342551605,0,4185.163740884867
CA_Los Angeles_B92_B_407,CA,Los Angeles,B92,B,"Los Angeles, CA",0.19283907448276208,475.8699483142789,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,167,39,51.2625110727394,0.0538922155688653,866.0070602803487,6.763893061277872,76.0789886875822,4.331772125398814,4.28205128205128,17.6696560703899,431.688480121733,0.30425429186582753,5.178005208468957,2467.7050000922764
CA_Los Angeles_B93_B_408,CA,Los Angeles,B93,B,"Los Angeles, CA",0.2287708673374924,618.0590318368446,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,450,78,102.606859741806,0.0644444444444474,1967.033675385516,7.584281938418167,76.0183092984963,4.330974223094057,5.76923076923077,17.6696560703899,431.688480121733,0.2914816726424864,6.987177320519879,2701.6509533316494
CA_Los Angeles_B94_B_409,CA,Los Angeles,B94,B,"Los Angeles, CA",0.7105931722060361,1820.971839224262,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,143,45,67.8003336485213,0.11888111888112,201.24032370879186,5.304499834192645,66.3713547978704,4.195265559754533,3.17777777777778,17.6696560703899,431.688480121733,0.2901941264018516,1.4367030507399936,2562.6081286019903
CA_Los Angeles_B95_B_410,CA,Los Angeles,B95,B,"Los Angeles, CA",0.36781357900646816,1829.6369180474169,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,44,21,40.0841557403893,0.227272727272727,119.625817292695,4.784368681872622,52.3897774871684,3.9587114861724833,2.0952380952381,17.6696560703899,431.688480121733,0.2440498784008613,2.2897274634034277,4974.359356143406
CA_Los Angeles_B96_B_411,CA,Los Angeles,B96,B,"Los Angeles, CA",2.8024174107497783,11483.106484652975,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,221,44,58.0373664920271,0.067873303167417,78.86048636162025,4.367680295836248,75.8132263048919,4.328272766937249,5.02272727272727,17.6696560703899,431.688480121733,0.22936654308956425,1.591452321167122,4097.57177521271
CA_Los Angeles_B97_B_412,CA,Los Angeles,B97,B,"Los Angeles, CA",2.2977465256919074,9592.34829402161,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,44,25,53.8253885587608,0.295454545454547,19.149196618521938,2.952260762711236,46.4464830991562,3.838300748704642,1.76,17.6696560703899,431.688480121733,0.21877713347241576,0.9931075766358032,4174.676443535529
CA_Los Angeles_B98_B_413,CA,Los Angeles,B98,B,"Los Angeles, CA",2.041175800168272,13693.997427403565,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,43,28,84.9047673640045,0.465116279069768,21.0662893399261,3.0476741012448394,32.9781246322225,3.495844451725153,1.53571428571429,17.6696560703899,431.688480121733,0.1882207818101198,0,6708.877023857842
CA_Los Angeles_B99_B_414,CA,Los Angeles,B99,B,"Los Angeles, CA",1.413839374604242,5810.32437737626,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,67,26,41.3851184799612,0.149253731343283,47.38869294735441,3.858383654830084,62.8245150792289,4.140345364804227,2.57692307692308,17.6696560703899,431.688480121733,0.21809189526829084,2.130731335628768,4109.607132000175
CA_Los Angeles_C1_C_415,CA,Los Angeles,C1,C,"Los Angeles, CA",2.096613437420993,8642.448789727097,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,66,34,68.5909050553851,0.257575757575758,31.479336544358617,3.4493313478620107,49.5692540760995,3.903370764029399,1.94117647058824,17.6696560703899,431.688480121733,0.19496482370718385,0,4122.099303321274
CA_Los Angeles_C10_C_416,CA,Los Angeles,C10,C,"Los Angeles, CA",6.305437036102107,18190.19278496744,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,2375,105,121.719747727344,0.010947368421057,376.6590620763976,5.931340433656767,86.2637344888381,4.457409283684351,22.6190476190476,17.6696560703899,431.688480121733,0.24976483327938365,0.6172503173076904,2884.8425066840805
CA_Los Angeles_C100_C_417,CA,Los Angeles,C100,C,"Los Angeles, CA",3.0869694936496264,12638.890205610343,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,4910,179,198.693887209919,0.00712830957229471,1590.5566964949376,7.3718393575170404,90.0883275844756,4.500790606660154,27.4301675977654,17.6696560703899,431.688480121733,0.20300151464133323,1.2836039513260198,4094.2711716492486
CA_Los Angeles_C101_C_418,CA,Los Angeles,C101,C,"Los Angeles, CA",2.376225047093436,9139.717321332026,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,944,38,42.3799879329758,0.00953389830508655,397.2687692837373,5.984613052340287,89.6649618213606,4.4960800776083,24.8421052631579,17.6696560703899,431.688480121733,0.21977647303062667,0.49832334246929977,3846.3180633970655
CA_Los Angeles_C102_C_419,CA,Los Angeles,C102,C,"Los Angeles, CA",1.513081856661182,8348.08131449283,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,3,3,NA,NA,1.982708329224106,0.6844637531038286,NA,NA,1,17.6696560703899,431.688480121733,0.16651699538378562,0,5517.270118428352
CA_Los Angeles_C103_C_420,CA,Los Angeles,C103,C,"Los Angeles, CA",1.2850464270430428,4897.6033642241,31080,0.4995700185214411,0.06516666362170534,0.28751728516073993,1.2332558863376244,"Los Angeles-Long Beach-Anaheim, CA Metro Area",72998,388.4255319148936,13249614,0.26745467192085925,13,11,60.7022601515724,0.692307692307692,10.11636601326044,2.31415450977244,18.1212362975171,2.897084526627182,1.18181818181818,17.6696560703899,431.688480121733,0.17761127605419785,0,3811.22678617436
