city_state,city,state,year,id,id2,holc_polygon,holc_grade,lat,lon,area_holc_km2,sum_bird_obs
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D30_D_618,"Los Angeles, CA D30",CA_Los Angeles_D30_D_618_Aves_all_observations,D,34.094892,-118.284492,0.802923523120937,1
"Los Angeles, CA",Los Angeles,CA,2012,CA_Los Angeles_D30_D_618,"Los Angeles, CA D30",CA_Los Angeles_D30_D_618_Aves_all_observations,D,34.094892,-118.284492,0.802923523120937,4
"Los Angeles, CA",Los Angeles,CA,1941,CA_Los Angeles_D30_D_618,"Los Angeles, CA D30",CA_Los Angeles_D30_D_618_Aves_all_observations,D,34.094892,-118.284492,0.802923523120937,1
"Los Angeles, CA",Los Angeles,CA,2022,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,4
"Los Angeles, CA",Los Angeles,CA,2021,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,73
"Los Angeles, CA",Los Angeles,CA,2017,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,31
"Los Angeles, CA",Los Angeles,CA,2020,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,205
"Los Angeles, CA",Los Angeles,CA,2019,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,39
"Los Angeles, CA",Los Angeles,CA,2018,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,182
"Los Angeles, CA",Los Angeles,CA,2016,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,40
"Los Angeles, CA",Los Angeles,CA,2015,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,293
"Los Angeles, CA",Los Angeles,CA,2014,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,57
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,54
"Los Angeles, CA",Los Angeles,CA,2012,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,6
"Los Angeles, CA",Los Angeles,CA,2010,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,6
"Los Angeles, CA",Los Angeles,CA,2009,CA_Los Angeles_D31_D_619,"Los Angeles, CA D31",CA_Los Angeles_D31_D_619_Aves_all_observations,D,34.101833,-118.253953,0.512344823406013,1
"Los Angeles, CA",Los Angeles,CA,2022,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,189
"Los Angeles, CA",Los Angeles,CA,2016,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,557
"Los Angeles, CA",Los Angeles,CA,2021,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,985
"Los Angeles, CA",Los Angeles,CA,2019,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,1477
"Los Angeles, CA",Los Angeles,CA,2018,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,386
"Los Angeles, CA",Los Angeles,CA,2020,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,374
"Los Angeles, CA",Los Angeles,CA,2007,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,77
"Los Angeles, CA",Los Angeles,CA,2017,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,487
"Los Angeles, CA",Los Angeles,CA,1999,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,3
"Los Angeles, CA",Los Angeles,CA,2012,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,368
"Los Angeles, CA",Los Angeles,CA,2010,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,49
"Los Angeles, CA",Los Angeles,CA,2015,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,344
"Los Angeles, CA",Los Angeles,CA,2014,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,150
"Los Angeles, CA",Los Angeles,CA,1996,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,14
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,173
"Los Angeles, CA",Los Angeles,CA,1991,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,35
"Los Angeles, CA",Los Angeles,CA,2011,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,86
"Los Angeles, CA",Los Angeles,CA,2009,CA_Los Angeles_D32_D_620,"Los Angeles, CA D32",CA_Los Angeles_D32_D_620_Aves_all_observations,D,34.107106,-118.245999,2.05650320535558,43
"Los Angeles, CA",Los Angeles,CA,2020,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,21
"Los Angeles, CA",Los Angeles,CA,2022,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,20
"Los Angeles, CA",Los Angeles,CA,2021,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,201
"Los Angeles, CA",Los Angeles,CA,2018,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,21
"Los Angeles, CA",Los Angeles,CA,2016,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,35
"Los Angeles, CA",Los Angeles,CA,2019,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,9
"Los Angeles, CA",Los Angeles,CA,2017,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,18
"Los Angeles, CA",Los Angeles,CA,2011,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,6
"Los Angeles, CA",Los Angeles,CA,2015,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,186
"Los Angeles, CA",Los Angeles,CA,2014,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,77
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,5
"Los Angeles, CA",Los Angeles,CA,2012,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,1
"Los Angeles, CA",Los Angeles,CA,2010,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,1
"Los Angeles, CA",Los Angeles,CA,1985,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,19
"Los Angeles, CA",Los Angeles,CA,2008,CA_Los Angeles_D33_D_621,"Los Angeles, CA D33",CA_Los Angeles_D33_D_621_Aves_all_observations,D,34.068887,-118.275916,0.806481671633677,1
"Los Angeles, CA",Los Angeles,CA,2022,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,292
"Los Angeles, CA",Los Angeles,CA,2021,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2193
"Los Angeles, CA",Los Angeles,CA,2019,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,3687
"Los Angeles, CA",Los Angeles,CA,2018,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2733
"Los Angeles, CA",Los Angeles,CA,2014,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1324
"Los Angeles, CA",Los Angeles,CA,2020,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1884
"Los Angeles, CA",Los Angeles,CA,2016,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2366
"Los Angeles, CA",Los Angeles,CA,1947,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,10
"Los Angeles, CA",Los Angeles,CA,1991,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,56
"Los Angeles, CA",Los Angeles,CA,2017,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2392
"Los Angeles, CA",Los Angeles,CA,2015,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1293
"Los Angeles, CA",Los Angeles,CA,1966,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,4
"Los Angeles, CA",Los Angeles,CA,2003,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,101
"Los Angeles, CA",Los Angeles,CA,2009,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,502
"Los Angeles, CA",Los Angeles,CA,2007,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,181
"Los Angeles, CA",Los Angeles,CA,1935,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,9
"Los Angeles, CA",Los Angeles,CA,1938,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,10
"Los Angeles, CA",Los Angeles,CA,1937,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,2011,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,440
"Los Angeles, CA",Los Angeles,CA,2005,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,114
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,460
"Los Angeles, CA",Los Angeles,CA,2008,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,409
"Los Angeles, CA",Los Angeles,CA,1970,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,19
"Los Angeles, CA",Los Angeles,CA,2001,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,35
"Los Angeles, CA",Los Angeles,CA,2000,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,132
"Los Angeles, CA",Los Angeles,CA,1951,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2
"Los Angeles, CA",Los Angeles,CA,1975,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1977,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1974,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,3
"Los Angeles, CA",Los Angeles,CA,1976,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1971,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1941,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1940,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1933,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2
"Los Angeles, CA",Los Angeles,CA,1953,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1932,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,3
"Los Angeles, CA",Los Angeles,CA,1965,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,2
"Los Angeles, CA",Los Angeles,CA,1968,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,1967,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,1
"Los Angeles, CA",Los Angeles,CA,2012,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,26
"Los Angeles, CA",Los Angeles,CA,2010,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,755
"Los Angeles, CA",Los Angeles,CA,1994,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,99
"Los Angeles, CA",Los Angeles,CA,2004,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,49
"Los Angeles, CA",Los Angeles,CA,2002,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,61
"Los Angeles, CA",Los Angeles,CA,1993,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,64
"Los Angeles, CA",Los Angeles,CA,1992,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,58
"Los Angeles, CA",Los Angeles,CA,1998,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,49
"Los Angeles, CA",Los Angeles,CA,1999,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,68
"Los Angeles, CA",Los Angeles,CA,1995,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,21
"Los Angeles, CA",Los Angeles,CA,2006,CA_Los Angeles_D34_D_622,"Los Angeles, CA D34",CA_Los Angeles_D34_D_622_Aves_all_observations,D,34.075377,-118.259862,0.771751184396551,79
"Los Angeles, CA",Los Angeles,CA,2022,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,28
"Los Angeles, CA",Los Angeles,CA,2021,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,244
"Los Angeles, CA",Los Angeles,CA,2019,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,149
"Los Angeles, CA",Los Angeles,CA,2017,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,45
"Los Angeles, CA",Los Angeles,CA,2020,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,180
"Los Angeles, CA",Los Angeles,CA,1996,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,1
"Los Angeles, CA",Los Angeles,CA,1995,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,2
"Los Angeles, CA",Los Angeles,CA,1994,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,1
"Los Angeles, CA",Los Angeles,CA,2018,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,87
"Los Angeles, CA",Los Angeles,CA,2015,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,19
"Los Angeles, CA",Los Angeles,CA,1985,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,9
"Los Angeles, CA",Los Angeles,CA,2004,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,2
"Los Angeles, CA",Los Angeles,CA,2016,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,64
"Los Angeles, CA",Los Angeles,CA,2014,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,4
"Los Angeles, CA",Los Angeles,CA,2003,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,3
"Los Angeles, CA",Los Angeles,CA,2012,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,14
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,7
"Los Angeles, CA",Los Angeles,CA,2011,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,6
"Los Angeles, CA",Los Angeles,CA,1980,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,10
"Los Angeles, CA",Los Angeles,CA,2008,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,2
"Los Angeles, CA",Los Angeles,CA,2010,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,18
"Los Angeles, CA",Los Angeles,CA,2009,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,1
"Los Angeles, CA",Los Angeles,CA,2007,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,1
"Los Angeles, CA",Los Angeles,CA,2006,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,2
"Los Angeles, CA",Los Angeles,CA,1981,CA_Los Angeles_D35_D_623,"Los Angeles, CA D35",CA_Los Angeles_D35_D_623_Aves_all_observations,D,34.07162,-118.240356,0.644793412658702,1
"Los Angeles, CA",Los Angeles,CA,2022,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,7
"Los Angeles, CA",Los Angeles,CA,2020,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,19
"Los Angeles, CA",Los Angeles,CA,2021,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,13
"Los Angeles, CA",Los Angeles,CA,2003,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,1
"Los Angeles, CA",Los Angeles,CA,2016,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,40
"Los Angeles, CA",Los Angeles,CA,2019,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,14
"Los Angeles, CA",Los Angeles,CA,2018,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,37
"Los Angeles, CA",Los Angeles,CA,2017,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,59
"Los Angeles, CA",Los Angeles,CA,2015,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,16
"Los Angeles, CA",Los Angeles,CA,2014,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,38
"Los Angeles, CA",Los Angeles,CA,2013,CA_Los Angeles_D36_D_624,"Los Angeles, CA D36",CA_Los Angeles_D36_D_624_Aves_all_observations,D,34.044191,-118.268422,0.906449602504238,32
